Item,Category,ProductName,Segment,Price,LaunchDate
Product014,Electronics,Electronics_153,Premium,103.92,2023-07-26
Product057,Home,Home_186,Premium,272.49,2022-02-26
Product158,Home,Home_359,Premium,177.07,2021-04-10
Product151,Electronics,Electronics_488,Budget,207.72,2022-07-17
Product160,Sports,Sports_17,Standard,459.71,2020-11-21
Product120,Sports,Sports_596,Standard,283.15,2022-04-21
Product088,Sports,Sports_859,Budget,391.43,2021-03-20
Product127,Electronics,Electronics_272,Budget,439.88,2020-01-16
Product168,Beauty,Beauty_753,Budget,339.46,2020-08-15
Product017,Electronics,Electronics_984,Standard,145.21,2022-12-25
Product137,Beauty,Beauty_829,Premium,126.4,2020-04-12
Product055,Electronics,Electronics_198,Premium,459.37,2022-07-31
Product026,Electronics,Electronics_506,Standard,438.46,2022-03-24
Product122,Home,Home_797,Budget,72.05,2020-09-29
Product142,Beauty,Beauty_496,Standard,70.61,2021-05-16
Product091,Electronics,Electronics_288,Budget,26.98,2022-11-26
Product026,Electronics,Electronics_320,Budget,28.64,2023-04-20
Product106,Home,Home_53,Standard,63.94,2023-06-12
Product191,Home,Home_433,Budget,395.49,2020-04-09
Product087,Home,Home_415,Budget,336.81,2021-11-07
Product029,Clothing,Clothing_922,Budget,163.6,2020-03-24
Product015,Beauty,Beauty_818,Standard,64.89,2020-02-28
Product090,Home,Home_924,Budget,187.22,2020-05-02
Product136,Sports,Sports_229,Budget,380.7,2022-10-18
Product050,Clothing,Clothing_905,Budget,473.63,2022-05-25
Product067,Sports,Sports_78,Budget,257.62,2020-03-15
Product039,Electronics,Electronics_906,Premium,364.43,2023-05-19
Product048,Sports,Sports_151,Standard,192.43,2023-07-07
Product078,Electronics,Electronics_371,Premium,287.59,2021-10-22
Product186,Clothing,Clothing_968,Premium,316.66,2021-05-26
Product081,Home,Home_226,Budget,443.92,2021-12-18
Product067,Beauty,Beauty_834,Premium,166.22,2021-02-10
Product157,Electronics,Electronics_222,Budget,485.36,2021-03-03
Product158,Electronics,Electronics_326,Standard,155.63,2023-07-09
Product027,Clothing,Clothing_888,Premium,324.98,2023-08-06
Product168,Home,Home_758,Standard,79.21,2020-09-30
Product044,Beauty,Beauty_363,Premium,45.54,2021-01-14
Product199,Sports,Sports_907,Standard,328.62,2021-11-05
Product116,Sports,Sports_796,Standard,247.01,2023-05-14
Product024,Clothing,Clothing_237,Standard,349.33,2024-02-07
Product100,Sports,Sports_305,Premium,141.29,2020-11-23
Product103,Clothing,Clothing_293,Premium,401.24,2021-09-30
Product168,Beauty,Beauty_190,Budget,195.85,2024-01-25
Product053,Clothing,Clothing_644,Standard,44.5,2023-10-19
Product112,Electronics,Electronics_742,Budget,456.56,2022-04-14
Product108,Clothing,Clothing_916,Standard,87.99,2021-01-14
Product139,Home,Home_775,Budget,336.26,2021-03-30
Product110,Clothing,Clothing_403,Standard,372.85,2023-08-20
Product115,Clothing,Clothing_816,Premium,101.89,2022-03-03
Product116,Beauty,Beauty_403,Premium,447.02,2020-11-30
Product080,Home,Home_191,Standard,200.43,2023-03-16
Product028,Sports,Sports_718,Budget,115.58,2023-11-18
Product083,Home,Home_105,Premium,236.4,2023-12-26
Product002,Beauty,Beauty_774,Standard,57.71,2023-05-29
Product123,Clothing,Clothing_367,Premium,42.16,2020-08-12
Product183,Sports,Sports_444,Standard,307.33,2022-10-26
Product127,Sports,Sports_480,Budget,383.47,2020-08-22
Product033,Sports,Sports_894,Premium,272.38,2020-10-24
Product098,Electronics,Electronics_419,Budget,482.57,2024-01-26
Product181,Beauty,Beauty_281,Standard,153.96,2021-12-02
Product183,Clothing,Clothing_278,Standard,393.63,2022-10-28
Product039,Home,Home_561,Budget,90.17,2023-03-05
Product054,Sports,Sports_348,Budget,190.0,2023-01-07
Product127,Electronics,Electronics_687,Premium,247.09,2023-10-29
Product009,Electronics,Electronics_989,Premium,285.35,2022-05-02
Product197,Clothing,Clothing_760,Standard,356.8,2020-03-05
Product020,Electronics,Electronics_302,Budget,226.74,2022-08-26
Product113,Electronics,Electronics_907,Budget,238.67,2022-07-09
Product177,Electronics,Electronics_11,Premium,199.32,2020-06-12
Product039,Sports,Sports_718,Standard,374.93,2023-10-15
Product129,Beauty,Beauty_798,Premium,335.76,2022-03-13
Product077,Beauty,Beauty_870,Budget,414.01,2021-12-08
Product052,Sports,Sports_440,Budget,302.17,2023-01-21
Product192,Home,Home_396,Budget,14.96,2022-10-15
Product055,Clothing,Clothing_240,Standard,229.28,2021-04-01
Product098,Sports,Sports_439,Premium,112.44,2020-12-10
Product152,Beauty,Beauty_130,Premium,240.2,2023-01-21
Product114,Beauty,Beauty_655,Budget,90.49,2021-04-07
Product033,Beauty,Beauty_140,Standard,311.57,2022-11-12
Product200,Home,Home_333,Premium,361.87,2021-09-12
Product031,Sports,Sports_363,Standard,62.06,2021-10-29
Product043,Electronics,Electronics_99,Budget,447.11,2022-04-18
Product166,Home,Home_109,Standard,140.39,2023-02-16
Product086,Electronics,Electronics_289,Budget,349.77,2022-03-20
Product112,Home,Home_508,Budget,429.91,2022-05-30
Product064,Home,Home_477,Standard,295.7,2021-06-11
Product145,Home,Home_550,Standard,260.92,2021-09-08
Product100,Clothing,Clothing_812,Budget,110.56,2021-05-17
Product145,Electronics,Electronics_938,Budget,444.1,2023-01-31
Product146,Clothing,Clothing_116,Budget,38.54,2020-08-17
Product182,Electronics,Electronics_965,Standard,474.31,2023-11-16
Product089,Clothing,Clothing_415,Standard,471.23,2021-11-26
Product121,Beauty,Beauty_604,Premium,312.75,2020-05-12
Product023,Electronics,Electronics_699,Standard,438.34,2024-01-01
Product046,Home,Home_334,Budget,301.69,2021-11-20
Product162,Home,Home_104,Standard,221.18,2022-12-13
Product172,Clothing,Clothing_967,Standard,56.39,2022-10-10
Product062,Electronics,Electronics_643,Premium,122.89,2023-05-20
Product162,Electronics,Electronics_785,Standard,474.62,2022-05-01
Product146,Sports,Sports_443,Budget,138.08,2020-06-25
Product191,Clothing,Clothing_870,Budget,400.26,2021-05-03
Product190,Clothing,Clothing_657,Premium,67.36,2020-07-22
Product040,Home,Home_594,Budget,186.3,2023-09-05
Product083,Clothing,Clothing_295,Budget,90.2,2021-01-30
Product138,Electronics,Electronics_676,Premium,227.41,2021-06-19
Product055,Electronics,Electronics_639,Budget,266.91,2021-08-27
Product094,Electronics,Electronics_890,Budget,422.14,2023-09-14
Product012,Home,Home_452,Budget,388.02,2021-03-16
Product141,Home,Home_229,Standard,35.64,2023-01-08
Product097,Beauty,Beauty_455,Standard,54.53,2022-09-15
Product128,Sports,Sports_898,Budget,112.61,2023-08-29
Product075,Clothing,Clothing_196,Budget,113.78,2021-12-06
Product016,Sports,Sports_593,Premium,367.59,2022-08-24
Product102,Sports,Sports_962,Premium,123.98,2021-12-15
Product198,Sports,Sports_583,Standard,463.39,2020-11-21
Product107,Sports,Sports_359,Budget,360.14,2020-11-19
Product186,Electronics,Electronics_165,Premium,174.83,2022-03-08
Product199,Electronics,Electronics_737,Premium,283.98,2021-09-18
Product006,Clothing,Clothing_92,Standard,377.63,2021-03-24
Product077,Sports,Sports_52,Premium,136.77,2021-12-18
Product031,Home,Home_439,Premium,10.78,2022-07-20
Product154,Sports,Sports_598,Premium,307.85,2021-05-28
Product086,Sports,Sports_500,Standard,67.18,2023-02-15
Product089,Clothing,Clothing_679,Budget,12.87,2020-09-26
Product056,Beauty,Beauty_149,Premium,487.64,2021-09-23
Product084,Sports,Sports_473,Budget,334.43,2022-12-25
Product079,Beauty,Beauty_978,Standard,224.45,2020-04-22
Product091,Sports,Sports_901,Premium,103.62,2021-02-14
Product121,Home,Home_627,Budget,428.66,2022-09-21
Product048,Beauty,Beauty_939,Premium,294.98,2020-06-25
Product085,Electronics,Electronics_852,Budget,114.02,2022-01-07
Product074,Home,Home_356,Standard,468.92,2021-07-08
Product119,Home,Home_249,Standard,131.43,2020-05-13
Product065,Clothing,Clothing_873,Standard,107.84,2023-02-22
Product079,Clothing,Clothing_728,Budget,65.48,2020-09-09
Product198,Home,Home_193,Standard,411.0,2021-07-01
Product186,Beauty,Beauty_779,Standard,179.37,2022-10-06
Product039,Home,Home_801,Budget,465.6,2023-12-19
Product058,Electronics,Electronics_823,Budget,135.38,2021-11-30
Product130,Home,Home_415,Budget,351.75,2022-12-15
Product063,Home,Home_621,Budget,450.31,2023-03-07
Product166,Electronics,Electronics_71,Standard,107.02,2021-08-16
Product116,Electronics,Electronics_872,Standard,296.93,2022-12-02
Product154,Clothing,Clothing_395,Premium,284.26,2021-01-10
Product001,Home,Home_213,Standard,375.76,2021-04-15
Product149,Beauty,Beauty_396,Budget,374.78,2023-01-10
Product129,Electronics,Electronics_292,Standard,130.71,2020-01-24
Product188,Sports,Sports_664,Premium,438.49,2021-12-06
Product080,Electronics,Electronics_587,Premium,433.56,2023-04-03
Product081,Clothing,Clothing_295,Standard,155.72,2023-08-01
Product171,Home,Home_187,Standard,403.49,2021-12-16
Product175,Clothing,Clothing_416,Standard,285.32,2023-12-10
Product026,Home,Home_56,Premium,308.92,2020-04-15
Product130,Electronics,Electronics_376,Standard,375.24,2020-11-03
Product091,Electronics,Electronics_802,Standard,427.12,2021-08-07
Product084,Sports,Sports_356,Budget,121.39,2021-07-10
Product196,Electronics,Electronics_150,Premium,116.95,2022-05-23
Product043,Electronics,Electronics_723,Standard,355.62,2020-08-26
Product007,Sports,Sports_371,Premium,47.01,2023-05-19
Product165,Sports,Sports_192,Premium,53.93,2021-07-27
Product072,Sports,Sports_673,Premium,430.3,2020-08-26
Product020,Beauty,Beauty_363,Standard,467.39,2022-07-08
Product132,Sports,Sports_601,Premium,97.16,2022-02-03
Product088,Clothing,Clothing_570,Premium,65.49,2021-06-23
Product035,Electronics,Electronics_637,Budget,371.31,2022-12-01
Product085,Electronics,Electronics_783,Budget,499.88,2022-07-06
Product064,Electronics,Electronics_71,Budget,95.36,2020-08-23
Product025,Home,Home_902,Premium,290.43,2023-04-29
Product009,Beauty,Beauty_817,Premium,303.11,2021-11-30
Product070,Sports,Sports_994,Budget,398.49,2023-10-04
Product186,Beauty,Beauty_847,Premium,139.51,2022-11-17
Product196,Beauty,Beauty_104,Budget,86.89,2023-01-29
Product029,Clothing,Clothing_106,Standard,77.76,2022-02-07
Product039,Sports,Sports_783,Premium,164.81,2023-09-02
Product148,Clothing,Clothing_105,Budget,471.2,2020-04-19
Product176,Electronics,Electronics_743,Standard,414.69,2022-12-24
Product077,Electronics,Electronics_592,Premium,137.3,2021-06-23
Product023,Sports,Sports_657,Budget,268.14,2022-06-27
Product142,Home,Home_992,Standard,237.53,2020-05-02
Product064,Electronics,Electronics_457,Budget,218.9,2022-07-05
Product059,Clothing,Clothing_710,Premium,35.52,2022-11-09
Product048,Electronics,Electronics_293,Standard,36.81,2020-12-21
Product054,Clothing,Clothing_387,Premium,357.79,2023-05-23
Product034,Home,Home_862,Standard,376.37,2023-02-27
Product094,Clothing,Clothing_912,Standard,341.29,2021-08-06
Product176,Clothing,Clothing_527,Premium,260.65,2021-06-03
Product074,Sports,Sports_147,Standard,189.65,2023-11-03
Product139,Sports,Sports_276,Budget,296.95,2022-04-29
Product057,Clothing,Clothing_354,Standard,51.85,2023-05-09
Product110,Home,Home_554,Budget,161.83,2024-01-08
Product189,Beauty,Beauty_623,Standard,466.43,2020-05-24
Product019,Sports,Sports_753,Budget,62.55,2021-04-21
Product075,Electronics,Electronics_128,Budget,191.44,2021-07-21
Product022,Electronics,Electronics_159,Budget,48.08,2021-11-11
Product023,Sports,Sports_834,Premium,160.14,2021-10-29
Product077,Home,Home_973,Premium,369.09,2021-02-19
Product182,Clothing,Clothing_297,Budget,244.36,2023-06-07
Product096,Clothing,Clothing_105,Premium,14.79,2020-11-25
Product183,Beauty,Beauty_382,Budget,472.17,2022-04-22
Product014,Beauty,Beauty_913,Premium,83.21,2021-03-25
Product075,Sports,Sports_963,Premium,243.75,2020-01-20
Product014,Clothing,Clothing_310,Premium,64.7,2023-02-01
Product170,Clothing,Clothing_414,Standard,245.98,2020-09-09
Product019,Beauty,Beauty_3,Budget,138.63,2022-05-03
Product145,Home,Home_702,Premium,452.63,2023-03-08
Product020,Home,Home_687,Premium,196.0,2022-08-05
Product136,Beauty,Beauty_684,Budget,311.52,2022-12-06
Product094,Beauty,Beauty_213,Budget,426.75,2021-05-22
Product068,Home,Home_381,Premium,207.49,2023-01-04
Product073,Sports,Sports_614,Standard,330.5,2021-07-04
Product058,Home,Home_881,Budget,242.83,2024-01-05
Product028,Sports,Sports_778,Standard,381.02,2021-12-17
Product058,Electronics,Electronics_142,Premium,339.77,2023-01-12
Product143,Electronics,Electronics_152,Premium,76.89,2021-10-14
Product190,Home,Home_624,Budget,397.38,2021-12-21
Product043,Beauty,Beauty_637,Budget,411.51,2022-11-05
Product078,Home,Home_177,Premium,354.29,2022-09-29
Product049,Home,Home_289,Standard,484.79,2023-09-17
Product015,Clothing,Clothing_604,Budget,71.97,2021-08-28
Product045,Beauty,Beauty_558,Standard,292.76,2022-07-30
Product184,Electronics,Electronics_940,Standard,223.66,2022-01-04
Product190,Electronics,Electronics_88,Standard,29.02,2022-12-25
Product150,Beauty,Beauty_840,Premium,182.82,2020-03-13
Product098,Electronics,Electronics_133,Budget,220.43,2020-09-28
Product176,Sports,Sports_783,Premium,180.89,2023-02-28
Product102,Beauty,Beauty_495,Standard,336.85,2021-08-01
Product010,Electronics,Electronics_623,Budget,125.81,2022-03-05
Product113,Sports,Sports_83,Budget,181.81,2020-12-14
Product015,Home,Home_869,Budget,59.63,2023-03-27
Product020,Sports,Sports_329,Budget,404.89,2023-04-05
Product154,Clothing,Clothing_279,Budget,20.32,2023-11-24
Product009,Sports,Sports_819,Budget,448.15,2023-05-17
Product038,Beauty,Beauty_402,Premium,480.2,2023-11-17
Product141,Sports,Sports_939,Budget,369.02,2020-07-14
Product161,Beauty,Beauty_640,Budget,406.31,2023-10-11
Product148,Electronics,Electronics_364,Premium,433.08,2021-02-05
Product094,Beauty,Beauty_575,Premium,335.18,2020-09-24
Product149,Electronics,Electronics_320,Budget,18.81,2020-11-01
Product190,Electronics,Electronics_628,Budget,394.65,2022-11-03
Product001,Electronics,Electronics_443,Premium,440.34,2021-01-23
Product105,Home,Home_279,Budget,143.67,2021-03-09
Product144,Electronics,Electronics_14,Standard,282.4,2023-10-01
Product186,Electronics,Electronics_858,Budget,149.04,2021-04-08
Product014,Sports,Sports_183,Budget,175.53,2020-03-12
Product162,Clothing,Clothing_74,Budget,99.63,2021-05-11
Product072,Beauty,Beauty_580,Budget,486.75,2021-01-07
Product106,Sports,Sports_324,Premium,291.25,2022-01-05
Product113,Clothing,Clothing_103,Premium,174.45,2021-12-19
Product013,Beauty,Beauty_380,Standard,26.14,2021-08-22
Product011,Home,Home_15,Standard,28.61,2021-02-14
Product188,Electronics,Electronics_17,Premium,31.15,2023-06-06
Product175,Electronics,Electronics_104,Standard,167.56,2022-08-31
Product172,Clothing,Clothing_276,Standard,163.24,2023-03-04
Product058,Electronics,Electronics_522,Standard,441.93,2020-10-21
Product156,Sports,Sports_67,Budget,209.94,2024-01-26
Product052,Sports,Sports_393,Budget,15.29,2021-01-15
Product092,Sports,Sports_168,Premium,271.68,2023-12-29
Product186,Clothing,Clothing_673,Standard,44.53,2022-10-05
Product057,Clothing,Clothing_466,Budget,148.51,2022-04-17
Product030,Clothing,Clothing_313,Budget,106.75,2022-06-23
Product013,Clothing,Clothing_803,Budget,74.96,2020-12-16
Product180,Clothing,Clothing_163,Premium,316.79,2023-01-24
Product006,Sports,Sports_353,Premium,160.04,2023-01-11
Product156,Sports,Sports_482,Standard,142.47,2021-08-12
Product147,Home,Home_783,Standard,368.15,2021-08-07
Product101,Beauty,Beauty_934,Standard,211.36,2021-08-26
Product125,Home,Home_992,Premium,35.46,2022-05-09
Product186,Sports,Sports_299,Premium,444.55,2022-02-25
Product149,Home,Home_211,Standard,59.46,2023-03-25
Product120,Clothing,Clothing_925,Standard,124.48,2022-12-03
Product061,Home,Home_708,Premium,121.77,2022-09-17
Product067,Clothing,Clothing_89,Premium,255.95,2022-03-04
Product200,Home,Home_601,Budget,381.14,2020-09-13
Product189,Home,Home_708,Budget,74.23,2020-09-27
Product008,Clothing,Clothing_568,Budget,321.61,2020-12-24
Product138,Electronics,Electronics_339,Premium,99.95,2022-06-05
Product199,Home,Home_692,Budget,399.38,2024-02-04
Product023,Sports,Sports_550,Standard,393.0,2022-03-05
Product069,Electronics,Electronics_244,Premium,15.55,2022-12-06
Product079,Sports,Sports_380,Budget,158.12,2023-09-27
Product092,Sports,Sports_746,Premium,63.91,2022-12-05
Product018,Home,Home_861,Premium,384.68,2022-10-30
Product073,Home,Home_668,Budget,241.98,2022-06-17
Product118,Clothing,Clothing_911,Premium,484.37,2022-04-11
Product199,Beauty,Beauty_792,Standard,149.41,2022-09-24
Product091,Clothing,Clothing_888,Premium,168.0,2022-01-16
Product050,Home,Home_187,Standard,280.65,2021-09-14
Product021,Sports,Sports_139,Premium,169.63,2021-01-19
Product118,Sports,Sports_568,Standard,374.98,2022-03-15
Product175,Home,Home_974,Standard,228.36,2020-11-20
Product186,Beauty,Beauty_64,Standard,21.48,2021-07-13
Product081,Sports,Sports_257,Premium,496.37,2020-02-07
Product025,Clothing,Clothing_571,Premium,441.69,2020-12-22
Product127,Electronics,Electronics_569,Standard,276.99,2023-09-13
Product177,Electronics,Electronics_728,Premium,48.22,2024-01-12
Product025,Electronics,Electronics_746,Standard,448.94,2020-11-11
Product157,Clothing,Clothing_841,Standard,73.23,2023-10-21
Product164,Sports,Sports_561,Premium,29.89,2022-07-04
Product178,Home,Home_57,Budget,245.21,2022-09-03
Product178,Sports,Sports_170,Standard,268.03,2022-04-27
Product139,Beauty,Beauty_792,Standard,494.78,2021-01-08
Product080,Clothing,Clothing_88,Premium,474.97,2023-05-12
Product145,Electronics,Electronics_783,Premium,43.33,2021-06-22
Product074,Sports,Sports_543,Standard,102.68,2022-03-24
Product159,Electronics,Electronics_237,Budget,37.56,2021-07-11
Product085,Clothing,Clothing_772,Budget,141.57,2021-04-17
Product159,Home,Home_822,Standard,181.4,2020-01-17
Product075,Home,Home_486,Premium,240.68,2022-05-29
Product115,Home,Home_814,Premium,30.68,2021-10-05
Product080,Sports,Sports_889,Standard,382.63,2020-05-01
Product081,Sports,Sports_662,Standard,355.94,2020-03-03
Product156,Electronics,Electronics_421,Budget,105.33,2021-11-10
Product166,Sports,Sports_649,Premium,293.77,2023-04-27
Product144,Home,Home_618,Standard,320.3,2023-12-21
Product126,Clothing,Clothing_825,Premium,138.88,2024-02-04
Product195,Beauty,Beauty_275,Premium,344.88,2022-09-05
Product054,Clothing,Clothing_599,Premium,294.09,2020-08-29
Product031,Electronics,Electronics_80,Standard,21.86,2022-02-04
Product128,Sports,Sports_494,Standard,272.92,2024-02-08
Product181,Home,Home_849,Budget,448.57,2020-05-13
Product107,Electronics,Electronics_562,Premium,316.73,2020-01-23
Product054,Sports,Sports_996,Budget,261.45,2022-04-05
Product183,Electronics,Electronics_935,Premium,217.85,2020-11-06
Product045,Beauty,Beauty_533,Premium,159.37,2020-02-21
Product082,Home,Home_625,Budget,52.1,2022-02-16
Product064,Sports,Sports_28,Standard,213.73,2022-12-10
Product181,Beauty,Beauty_785,Budget,369.77,2021-08-08
Product175,Clothing,Clothing_786,Budget,115.9,2021-05-15
Product186,Home,Home_643,Premium,265.02,2021-04-11
Product029,Electronics,Electronics_100,Premium,72.43,2022-06-08
Product090,Beauty,Beauty_782,Premium,379.27,2021-02-20
Product150,Home,Home_853,Budget,382.7,2021-03-27
Product021,Sports,Sports_735,Budget,272.84,2020-02-10
Product122,Home,Home_600,Standard,253.65,2021-06-24
Product060,Home,Home_756,Premium,120.35,2023-03-16
Product174,Electronics,Electronics_334,Standard,309.37,2022-06-09
Product142,Beauty,Beauty_333,Premium,435.55,2023-11-20
Product055,Home,Home_423,Standard,173.73,2022-03-07
Product069,Electronics,Electronics_865,Standard,253.61,2021-04-16
Product074,Electronics,Electronics_589,Budget,228.9,2021-07-17
Product162,Electronics,Electronics_599,Budget,361.06,2022-01-06
Product069,Home,Home_956,Premium,467.33,2021-12-03
Product189,Beauty,Beauty_608,Standard,48.39,2022-02-13
Product097,Sports,Sports_988,Premium,476.81,2024-01-26
Product180,Beauty,Beauty_965,Standard,71.29,2023-05-05
Product038,Clothing,Clothing_794,Standard,343.92,2022-11-28
Product054,Clothing,Clothing_289,Premium,101.11,2021-06-11
Product149,Sports,Sports_248,Budget,65.3,2023-01-15
Product082,Beauty,Beauty_12,Standard,376.7,2022-04-20
Product131,Beauty,Beauty_218,Budget,257.85,2021-11-21
Product016,Clothing,Clothing_893,Standard,310.22,2021-04-25
Product152,Electronics,Electronics_898,Premium,137.13,2021-09-30
Product021,Home,Home_815,Premium,82.83,2021-02-20
Product160,Sports,Sports_384,Budget,181.98,2022-03-20
Product009,Electronics,Electronics_993,Premium,40.0,2022-11-09
Product070,Electronics,Electronics_486,Premium,471.49,2023-01-12
Product131,Home,Home_154,Standard,255.28,2020-09-20
Product165,Sports,Sports_993,Premium,275.86,2020-01-04
Product086,Clothing,Clothing_867,Standard,319.12,2021-08-05
Product033,Sports,Sports_344,Budget,417.8,2020-06-14
Product188,Clothing,Clothing_628,Budget,275.73,2021-06-28
Product010,Beauty,Beauty_860,Budget,360.05,2022-12-18
Product180,Electronics,Electronics_661,Budget,362.85,2020-01-09
Product027,Electronics,Electronics_813,Premium,214.55,2023-02-20
Product033,Electronics,Electronics_809,Standard,421.6,2021-03-18
Product080,Clothing,Clothing_850,Premium,444.6,2024-01-01
Product189,Home,Home_25,Standard,370.08,2021-11-10
Product082,Clothing,Clothing_95,Premium,452.98,2023-03-15
Product125,Electronics,Electronics_784,Budget,388.07,2021-05-09
Product038,Electronics,Electronics_846,Budget,163.46,2023-10-23
Product089,Home,Home_144,Premium,34.79,2020-12-10
Product013,Sports,Sports_771,Premium,348.41,2021-01-11
Product050,Beauty,Beauty_489,Premium,208.99,2022-11-18
Product039,Home,Home_17,Premium,268.39,2020-03-07
Product197,Home,Home_999,Budget,170.04,2020-08-24
Product189,Home,Home_138,Standard,230.51,2021-07-06
Product098,Sports,Sports_598,Premium,347.68,2022-06-04
Product100,Electronics,Electronics_948,Premium,299.99,2023-04-16
Product123,Home,Home_648,Premium,378.68,2024-01-28
Product012,Beauty,Beauty_973,Premium,363.43,2020-02-10
Product123,Sports,Sports_81,Premium,165.13,2023-07-09
Product089,Home,Home_834,Premium,419.53,2020-10-19
Product077,Sports,Sports_47,Premium,442.59,2021-03-02
Product120,Beauty,Beauty_522,Standard,377.16,2023-03-26
Product005,Sports,Sports_983,Premium,465.46,2021-08-01
Product199,Beauty,Beauty_15,Budget,246.39,2021-06-25
Product103,Clothing,Clothing_427,Budget,162.73,2021-04-30
Product040,Electronics,Electronics_330,Premium,371.79,2022-09-17
Product147,Home,Home_143,Budget,72.15,2022-01-16
Product115,Sports,Sports_720,Standard,178.55,2020-03-24
Product077,Electronics,Electronics_485,Premium,26.44,2022-02-20
Product104,Beauty,Beauty_339,Budget,281.55,2022-06-18
Product095,Electronics,Electronics_77,Premium,189.71,2023-09-01
Product046,Clothing,Clothing_165,Budget,80.84,2022-12-29
Product194,Sports,Sports_845,Premium,36.8,2023-02-21
Product019,Electronics,Electronics_880,Standard,452.49,2021-07-05
Product038,Home,Home_183,Premium,236.72,2023-04-26
Product008,Beauty,Beauty_456,Budget,198.73,2022-06-16
Product080,Sports,Sports_602,Premium,112.24,2021-06-23
Product072,Beauty,Beauty_56,Premium,370.62,2020-06-27
Product032,Clothing,Clothing_450,Premium,93.92,2021-05-06
Product189,Clothing,Clothing_961,Standard,73.03,2021-10-10
Product164,Electronics,Electronics_476,Budget,264.5,2020-06-18
Product061,Electronics,Electronics_18,Premium,446.99,2021-09-19
Product080,Sports,Sports_811,Budget,359.53,2021-12-11
Product017,Clothing,Clothing_567,Standard,421.8,2020-10-29
Product087,Sports,Sports_833,Standard,156.29,2022-01-31
Product163,Clothing,Clothing_101,Budget,403.62,2021-11-05
Product173,Sports,Sports_578,Standard,319.91,2020-08-15
Product025,Beauty,Beauty_40,Budget,153.88,2023-05-19
Product046,Sports,Sports_533,Premium,294.9,2023-11-05
Product188,Electronics,Electronics_515,Standard,467.64,2022-01-08
Product028,Electronics,Electronics_766,Budget,141.99,2020-01-24
Product197,Electronics,Electronics_845,Standard,165.99,2020-11-20
Product101,Beauty,Beauty_18,Standard,135.91,2022-05-16
Product154,Electronics,Electronics_883,Budget,60.66,2020-08-12
Product056,Sports,Sports_892,Budget,315.94,2022-07-23
Product189,Home,Home_191,Budget,183.67,2022-01-07
Product167,Clothing,Clothing_245,Standard,428.82,2020-03-16
Product035,Home,Home_812,Premium,284.74,2020-01-25
Product176,Beauty,Beauty_735,Standard,111.04,2023-04-04
Product191,Electronics,Electronics_741,Budget,453.87,2020-11-15
Product145,Electronics,Electronics_803,Standard,225.36,2022-06-16
Product184,Sports,Sports_950,Budget,252.07,2021-01-25
Product045,Beauty,Beauty_990,Premium,326.42,2020-09-27
Product060,Home,Home_677,Budget,216.35,2023-10-23
Product183,Sports,Sports_491,Premium,106.38,2022-06-08
Product080,Clothing,Clothing_696,Premium,317.36,2021-10-07
Product032,Beauty,Beauty_882,Standard,179.46,2021-09-30
Product135,Clothing,Clothing_647,Budget,470.69,2022-10-23
Product145,Clothing,Clothing_110,Budget,17.57,2021-01-02
Product180,Beauty,Beauty_244,Premium,213.83,2022-11-15
Product139,Clothing,Clothing_728,Premium,445.03,2021-06-26
Product163,Home,Home_879,Standard,246.08,2022-04-09
Product112,Electronics,Electronics_923,Premium,402.8,2023-04-11
Product035,Beauty,Beauty_381,Budget,491.51,2023-04-01
Product097,Home,Home_55,Budget,381.91,2020-05-06
Product172,Electronics,Electronics_861,Budget,73.87,2023-12-03
Product092,Home,Home_139,Standard,273.37,2021-10-08
Product001,Electronics,Electronics_413,Premium,228.92,2021-03-04
Product093,Beauty,Beauty_481,Standard,223.76,2023-10-06
Product160,Beauty,Beauty_51,Budget,163.91,2022-12-26
Product129,Clothing,Clothing_757,Budget,388.54,2021-04-12
Product142,Beauty,Beauty_471,Premium,302.39,2022-06-20
Product161,Home,Home_205,Budget,296.78,2022-08-23
Product024,Clothing,Clothing_105,Standard,112.67,2022-07-01
Product184,Beauty,Beauty_158,Premium,496.03,2022-08-27
Product055,Home,Home_770,Premium,475.6,2022-06-21
Product154,Home,Home_255,Standard,457.74,2020-04-04
Product092,Home,Home_190,Standard,440.65,2022-01-25
Product167,Beauty,Beauty_812,Premium,25.18,2021-05-24
Product158,Sports,Sports_211,Standard,448.6,2022-09-13
Product115,Sports,Sports_259,Standard,453.87,2020-10-25
Product007,Sports,Sports_889,Premium,211.3,2020-10-23
Product106,Sports,Sports_438,Budget,108.17,2020-08-08
Product091,Home,Home_269,Standard,394.14,2020-03-01
Product182,Sports,Sports_553,Budget,346.56,2021-10-22
Product011,Clothing,Clothing_937,Standard,480.95,2023-09-21
Product179,Beauty,Beauty_249,Budget,355.6,2021-10-26
Product158,Clothing,Clothing_651,Standard,56.92,2023-03-23
Product023,Beauty,Beauty_514,Premium,349.82,2022-07-11
Product130,Electronics,Electronics_772,Standard,423.09,2022-01-09
Product163,Beauty,Beauty_128,Standard,388.4,2022-06-20
Product031,Clothing,Clothing_234,Premium,253.96,2021-02-19
Product148,Clothing,Clothing_361,Premium,122.74,2020-06-10
Product101,Beauty,Beauty_125,Premium,266.97,2022-04-17
Product139,Beauty,Beauty_243,Standard,130.36,2023-05-29
Product191,Sports,Sports_899,Standard,142.98,2022-05-28
Product010,Home,Home_657,Budget,233.9,2022-01-31
